,id,text,Cleaned_tweet
458,0.5655083966242913-461,The #SC held that the 2-finger test on a #rape victim #violates  her #right to #privacy. #India,the held that the finger test on a victim her to
459,0.5655083966242913-462,"#Iran #hangs two #spies for #spying for #Israel, #US #World",two for for
460,0.5655083966242913-463,#Weakened #Congress wondering if early #LokSabha #elections will help..? #India #politics,wondering if early wil help 
461,0.5655083966242913-464,#Chinese #premier to hold talks with #PM on #contentious issues #India,to hold talks with on issues
462,0.5655083966242913-465,The sky is throwing ---> fireballs #scorchingheat #India,the sky is throwing fireballs
463,0.5655083966242913-466,Cool offers by @indiblogger  and a great platform !!. #WeChatNow,cool offers by and a great platform 
464,0.5655083966242913-467,#Diesel to cost #90paise more #India #burden .,to cost more 
465,0.5655083966242913-468,"#India, #China exploring pact on #easier #business visa regime during #Li visit.",exploring pact on visa regime during visit 
466,0.5655083966242913-469,"Weekly review: #Market flies high on smart rally, #Sensex, #Nifty at 28-mth #peak #India",weekly review flies high on smart rally at mth
467,0.5655083966242913-470,"#Bihar will qualify for #specialstatus under new criteria, says #Pchidambaram #India",wil qualify for under new criteria says
468,0.5655083966242913-471,#India hopes coming visit of #Chinese premier will be #successful .,hopes coming visit of premier wil be 
469,0.5655083966242913-472,#Mubarak retrial #adjourned till #June8 #World,retrial til
470,0.5655083966242913-473,"Massive #landslide in #Mizoram; 8 dead, 11 missing #India",massive in dead missing
471,0.5655083966242913-474,#Resigned to avoid further #controversy: #Ashwani #India #really #politics,to avoid further
472,0.5655083966242913-475,#China-#India have great #wisdom to handle #sensitive issues. #touchwood,have great to handle issues 
473,0.5655083966242913-476,#Walmart probe: #ED asks #DIPP to clarify rules on #FDI retail #world,probe asks to clarify rules on retail
474,0.5655083966242913-477,DNA test confirms @ArielCastro is #father of child born in #captivity #world,dna test confirms is of child born in
475,0.5655083966242913-478,#US And #Britain #Withdraw Some #Diplomats From #Libya #world,and some from
476,0.5655083966242913-479,"At #Siddaramanahundi, #Siddaramaiah is one among the #villagers #India",at is one among the
477,0.5655083966242913-480,#Geetika suicide: #Kanda charged with #rape #India #politics,suicide charged with
478,0.5655083966242913-481,"Now that's what the world call a #doodle @google  https://www.google.co.in/ 
#tech #innovate #exceptional",now that what the world cal a
479,0.5655083966242913-482,You are #unable to #follow more #people at this time. Learn more here. #SAD @twitter,you are to more at this time learn more here 
480,0.5655083966242913-483,#India need consistency in #FDI policy to bridge #CAD gap: #SP #world,need consistency in policy to bridge gap 
481,0.5655083966242913-484,#Thirty-year-old married #woman #burnt alive for resisting #rape #India #shame,married alive for resisting
482,0.5655083966242913-485,#Five #US troops have been killed by a bomb #attack in southern #Afghanistan.,troops have been killed by a bomb in southern
483,0.5655083966242913-486,Sources: #US believes #Israel has conducted an #airstrike into #Syria #world,sources believes has conducted an into
484,0.5655083966242913-487,"Attack in #Jammujail: #India acted fast, but #Pakistan took no #action: #GhulamNabiAzad",attack in acted fast but took no
485,0.5655083966242913-488,A big tight #slap on #India face #Pakistan #sarabjitsingh #terror,a big tight on face
486,0.5655083966242913-489,#NASA to study #atmospheric storms that #disrupt #satellites #tech,to study storms that
487,0.5655083966242913-490,"Now, #transform your #Android phone into a #personalised shooter location system. #Technology",now your phone into a shooter location system 
488,0.5655083966242913-491,#India #IT exports #resilient despite #difficult times - #EconomicTimes,exports despite times
489,0.5655083966242913-492,#Govt wants @RIL to #give up 86% of KG-D6 area #India,wants to up of kg d area
490,0.5655083966242913-493,"#TataSteel to shut #UK technology centres, job cuts expected #world",to shut technology centres job cuts expected
491,0.5655083966242913-494,#NIA officers using #taxis due to #austerity #India,officers using due to
492,0.5655083966242913-495,#Moily: #BJP decision to #stall #Parliament till #Chacko is sacked is undemocratic -#Hindu,decision to til is sacked is undemocratic
493,0.5655083966242913-496,#WB #chitfund scam: '@SudiptaSen cooperating with investigators' #India,scam cooperating with investigators
494,0.5655083966242913-497,#PrinceWilliam 'to #quit his job as #RAF pilot in #Anglesey to be closer to #Kate,to his job as pilot in to be closer to
495,0.5655083966242913-498,2 Killed in #French Building Collapse After #Blast,killed in building collapse after
496,0.5655083966242913-499,12 killed in #four blasts in #Pakistan,killed in blasts in
497,0.5655083966242913-500,#Coal probe a case of #immoral policing: #Jaitley #India #politics,probe a case of policing 
498,0.5655083966242913-501,"Now, a Bill for #protection and #welfare of #widow",now a bil for and of
499,0.5655083966242913-502,#Italy New #PM and His #Political Acrobatics #world,new and his acrobatics
500,0.5655083966242913-503,#SarabjitSinghs chances slim; family pleads for his life  #Pakistan #world,chances slim family pleads for his life
501,0.5655083966242913-504,Surging #India sales of #iPhone may propel #Apple topline to over $1 bn #tech,surging sales of may propel topline to over bn
502,0.5655083966242913-505,#TataPower surges as #CERC allows #tariff hike in 5 states,surges as allows hike in states
503,0.5655083966242913-506,#India Inc urges @RBI_India   to #cut interest rate by 100 basis points,inc urges to interest rate by basis points
504,0.5655083966242913-507,"#Nifty breaks above 5600 as #gold, #oil prices fall #India #world",breaks above as prices fal
505,0.5655083966242913-508,"#Bombs kill 3 people, wound more than 100 at #Boston Marathon #World",kil people wound more than at marathon
506,0.5655083966242913-509,"#Appeals of #Musharraf, #Ashraf rejected, #Sharifs, #Dasti accepted #World #pakistan",of rejected accepted
507,0.5655083966242913-510,#Somalia Calls on #Citizens To Help Root Out #Militants #World,calls on to help root out
508,0.5655083966242913-511,Society holds #women #entreprenuers back #world #prejudice,society holds back
509,0.5655083966242913-512,#ArvindKejriwal to contest #Delhi #Assembly elections #India #politics,to contest elections
510,0.5655083966242913-513,#Sensex up 171 points in early trade  #TOI #India,up points in early trade
511,0.5655083966242913-514,#Gujarat roar in court #lacked substance  #India,roar in court substance
512,0.5655083966242913-515,#Boston #bombings: Hunt on for a dark skinned suspect #World,hunt on for a dark skinned suspect
513,0.5655083966242913-516,"Crazy #gentlemen @psy_oppa  
http://tinyurl.com/bufov6q   It's Smoki'n !!",crazy it smoki n 
514,0.5655083966242913-517,Has @NASA  Curiosity #Rover Found Clues to #Life Building Blocks on #Mars?,has curiosity found clues to building blocks on
515,0.5655083966242913-518,#AirAsia offers #cheap tickets for 2014.,offers tickets for 
516,0.5655083966242913-519,"#CA Institute #sets out #IFRS roadmap for #banks, #NBFCs",institute out roadmap for
517,0.5655083966242913-520,"#ArunaRoy demands #CAG audit into #Delhi water, power regime #india",demands audit into water power regime
518,0.5655083966242913-521,"#India, #China working in #tandem to prevent #Taliban surge #world",working in to prevent surge
519,0.5655083966242913-522,#IPL dues: #HC says #Maharashtra #government may #attach #defaulters' properties,dues says may properties
520,0.5655083966242913-523,"#Gujarat Bill #ending role of #Governor, #CJ to choose ombudsman passed .",bil role of to choose ombudsman passed 
521,0.5655083966242913-524,#Army asks #govt to probe #bribery charge against #Brigadier in 197 #helicopter deal #World #Italy #India,asks to probe charge against in deal
522,0.5655083966242913-525,"Treasure maps , @googlemaps  #google nose..AWESOME !!",treasure maps nose awesome 
523,0.5655083966242913-526,#India doing #excellent in #space programmes: #SunitaWilliams #world,doing in programmes 
524,0.5655083966242913-527,#Mobile handset #sales post '#smartgrowth; @nokia  #leads market #Tech,handset post market
525,0.5655083966242913-528,#Petrol #price cut #evokes mixed reactions #india,cut mixed reactions
526,0.5655083966242913-529,"#RBI rationalises #FII investment in bonds, #removes #sublimits #India",rationalises investment in bonds
527,0.5655083966242913-530,"Thumbs up from #prohealth groups, #domestic #drug makers #India",thumbs up from groups makers
528,0.5655083966242913-531,#RahulGandhi in #maiden meet with #India Inc to #spell out #economic vision #India,in meet with inc to out vision
529,0.5655083966242913-532,Biggest #shake-up of #Britain welfare system #Hindu #world,biggest of welfare system
530,0.5655083966242913-533,For the #firsttime in 50 #years #private daily #newspapers return to #Myanmar #World,for the in daily return to
531,0.5655083966242913-534,"#Minister #wife alleges domestic #violence, #UDF in a spot #India",alleges domestic in a spot
532,0.5655083966242913-535,Did #BSP leader #DeepakBhardwaj #wife know of the #murder plot?,did leader know of the plot 
533,0.5655083966242913-536,"Clear your name before #JPC, #Yashwant tells #PM #India",clear your name before tells
534,0.5655083966242913-537,"Will not #invest on #RD in #India, says #Novartis #World",wil not on in says
535,0.5655083966242913-538,You are #unable to #follow more people at this time. #me @twitter #unhappy :(,you are to more people at this time 
536,0.5655083966242913-539,#Comet #ISON making first-#ever trip through #solarsystem,making first trip through
537,0.5655083966242913-540,"Issues in #global #economy won't be #resolved soon, says #Montek",issues in won t be soon says
538,0.5655083966242913-541,#Sterlite Industries asked to #closedown #Tuticorin plant,industries asked to plant
539,0.5655083966242913-542,#Infosys to #continue talks with #Bengal on special zone.,to talks with on special zone 
540,0.5655083966242913-543,#DSP killing: #CBI questions #RajaBhaiya cousin #india,killing questions cousin
541,0.5655083966242913-544,#NATO strike #kills at least #one #child in #Afghanistan #World #sources,strike at least in
542,0.5655083966242913-545,#No political party #responded to my #call on #JantantraYatra: #AnnaHazare  #india #politics,political party to my on
543,0.5655083966242913-546,#BJP objects to #Govt move to #appoint #NIA Chief as #NHRC member  #India #politics,objects to move to chief as member
544,0.5655083966242913-547,#NelsonMandela once fell in #love with #Indianorigin #woman: #Book - #NDTV #World,once fel in with
545,0.5655083966242913-548,#HDFC Bank cuts #benchmark lending rates by 0.1% #effective from #March30,bank cuts lending rates by from
546,0.5655083966242913-549,#Tiger #population rises from 268 in 1973 to 1468 at #present - #India,rises from in to at
547,0.5655083966242913-550,"#Ten #Maoists killed in #gun battle with #splinter group, say #Jharkhand police - #India",killed in battle with group say police
548,0.5655083966242913-551,#Drugs haul case: #Boxer #RamSingh dismissed by #Punjab Police #India,haul case dismissed by police
549,0.5655083966242913-552,#NelsonMandela 'responding #positively' to #hospital treatment for #lung infection,responding to treatment for infection
550,0.5655083966242913-553,#Nokia #VP for emerging markets #DShivakumar #quits,for emerging markets
551,0.5655083966242913-554,#Digvijay rejects #Mulayam criticism of #Congress  #India #politics,rejects criticism of
552,0.5655083966242913-555,"#Lawmakers invite #NarendraModi to visit #US, to take up #visa issue  #INDIA",invite to visit to take up issue
553,0.5655083966242913-556,"1993 #blasts: #Zaibunissa seeks pardon, #daughter writes to Markandey #Katju for #help #sanjaydutt",seeks pardon writes to markandey for
554,0.5655083966242913-557,#MSFT has unveiled #WindowsPhone has managed to #outsell the #iPhone in 7 #markets #gsmarena,has unveiled has managed to the in
555,0.5655083966242913-558,#Honda's 2014 #Odyssey Touring #Elite minivan features in-car #vacuum system,touring minivan features in car system
556,0.5655083966242913-559,"#Yen #Falls as #Traders Bet on #BOJ #Stimulus; Most Stocks, OilSlide",as bet on most stocks oilslide
557,0.5655083966242913-560,"$616 #Million Poorer, #Hedge Fund #Owner Still #Buys Art", poorer fund stil art
558,0.5655083966242913-561,Orders for #Durable #Goods in #US #Increase More Than Forecast #bloomberg,orders for in more than forecast
559,0.5655083966242913-562,#Texas #Senate support could help the #business of #craftbreweries,support could help the of
560,0.5655083966242913-563,#Berkshire to Get #Goldman #Stock Tied to #Warrants From 2008 #Deal,to get tied to from
561,0.5655083966242913-564,Man who #allegedly fired #shots in #Wash. neighborhood in #custody after #standoff,man who fired in neighborhood in after
562,0.5655083966242913-565,@Soulseeds1 Deep one !!,deep one 
563,0.5655083966242913-566,#Man pleads not #guilty to extorting A$M #professor -,pleads not to extorting a m
564,0.5655083966242913-567,#Petraeus offers #apology for #scandal during speech at #USC,offers for during speech at
565,0.5655083966242913-568,"#China says it fired 2 #flares at #Vietnamese fishing boats, but #denies action caused any #damage .",says it fired at fishing boats but action caused any 
566,0.5655083966242913-569,#China #fashionable first lady #breaks the #mold,first lady the
567,0.5655083966242913-570,#Two #books by #Pope #FIRSTFrancis released,by released
568,0.5655083966242913-571,#Obama Appointee Is #FirstWoman #Head of the #Secret Service  #US,appointe is of the service
569,0.5655083966242913-572,$338M #US #lottery winner says he feels '#purejoy', m winner says he feels
570,0.5655083966242913-573,#Earthquake hits #Mexico's #Pacific coast,hits coast
571,0.5655083966242913-574,#Johnson announces plans to #retire from #Congress,announces plans to from
572,0.5655083966242913-575,Why this doodle is not playing #HOLI..? #google #INDIA,why this doodle is not playing
573,0.5655083966242913-576,@baxiabhishek Fair Enough ..:D,fair enough d
574,0.5655083966242913-577,@baxiabhishek Nasty 1 Sir !!! #MSP #MSFT,nasty sir 
575,0.5655083966242913-578,@AlPotatoman Well it's been too long Mr. Potato..:D,wel it been to long mr potato d
576,0.5655083966242913-579,@wp_discovery http://gauravdey.wordpress.com ,
577,0.5655083966242913-580,@wp_discovery Microsoft #Surface RT 64GB. you better follow & RT. We announce the winner soon enough. Good luck! http://twitter.com/wp_discovery/status/284113960716890112/photo/1pic.twitter.com/DLWdWHGd ,microsoft rt gb you better follow rt we announce the winner soon enough good luck 
578,0.5655083966242913-581,"We know where #terrorist live.
We now know where #RAPIST live--> #DELHI #INDIA #shame :( :(",we know where live we now know where live 
579,0.5655083966242913-582,#Obama #promises gun #control action early next year  #US,gun action early next year
580,0.5655083966242913-583,Fishermen #killing: #Kerala #HC allows #Italian marines to go #home for #Christmas,fishermen allows marines to go for
581,0.5655083966242913-584,Have they been #caught? #Delhi #gangrape #victim asks #family #INDIA #WAKEUP,have they been asks
582,0.5655083966242913-585,#Christmas offers before hand by #world best hardcore developing training site.. @pluralsight #happy,offers before hand by best hardcore developing training site 
583,0.5655083966242913-586,"We're not the #bogeyman of the #internet, insists @Google #TECH",we re not the of the insists
584,0.5655083966242913-587,#FM for better information system to #improve #tax collection  #INDIA,for better information system to collection
585,0.5655083966242913-588,#India domestic #airpassenger traffic #shrunk by almost 8 percent,domestic traffic by almost percent
586,0.5655083966242913-589,#Financial services #stocks up as #BankingBill sails through.,services up as sails through 
587,0.5655083966242913-590,#WhiteHouse pushes #gun policy effort after #Newtown shootings @reuters #US,pushes policy effort after shootings
588,0.5655083966242913-591,#RAF #Afghan operations could continue after #withdrawal #world,operations could continue after
589,0.5655083966242913-592,#BarackObama named #TIME magazine's #Person of the #Year for #2012  #US,named magazine of the for
590,0.5655083966242913-593,#Sonia #fights back after #SP snatches Bill - #India,back after snatches bil
591,0.5655083966242913-594,#UN Halts #Vaccine Work in #Pakistan After 2 More #Killings #world,halts work in after more
592,0.5655083966242913-595,"#US immunity to #Pak #ISI in 26/11 a #serious #disappointment, #India",immunity to in a
593,0.5655083966242913-596,#NINTENDO lovers..,lovers 
594,0.5655083966242913-597,"#GSM subscribers slide further, #down to 663.78 #million in #November #TECH",subscribers slide further to in
595,0.5655083966242913-598,World's #largest #atom #smasher gets #faster #tech,world gets
596,0.5655083966242913-599,#Online searches in #India becoming more #utilitarian: #Google #TECH,searches in becoming more
597,0.5655083966242913-600,"Induction of #Brahmos Air version, #C17 #aircraft #next year #INDIA",induction of air version year
598,0.5655083966242913-601,#Armed #militia in control of #refugee camp in #Damascus #CHINA #WORLD,in control of camp in
599,0.5655083966242913-602,#Iran defiant on #enrichment ahead of possible #nuclear talks #WORLD,defiant on ahead of possible talks
600,0.5655083966242913-603,#NewYork #Mayor Calls for #Stronger #US Gun Laws #WORLD,calls for gun laws
601,0.5655083966242913-604,Gunmen #Kill Anti-Polio Workers in #Attacks in #Pakistan #WORLD,gunmen anti polio workers in in
602,0.5655083966242913-605,#Mallya donates 3 kg #gold at #Tirupati #LIONHEART,donates kg at
603,0.5655083966242913-606,"#Modi #Delhi shift: #BJP will #fall in line, but timing is #uncertain #INDIA",shift wil in line but timing is
604,0.5655083966242913-607,"#Delhi #gangrape: #Victim condition #deteriorates, put on #fulltime #ventilatory support.",condition put on support 
605,0.5655083966242913-608,"http://www.youtube.com/user/ScienceAtNASA …
have a check #microbloggers #world  #ends",have a check
606,0.5655083966242913-609,#Pluralsight #Reaches #200K #User #Accounts! #proud to be a member #hurray,to be a member
607,0.5655083966242913-610,#Price of #Aakash #tablet to come down to $35 soon: #KapilSibal comprising with #quality,of to come down to soon comprising with
608,0.5655083966242913-611,#EkThaTiger #most #searched movie;#Delhi tops city list: #Google #TECH,movie tops city list 
609,0.5655083966242913-612,"#Etihad #growth recipe lies with #Jet, so why the #interest in #KFA? #firstpost",recipe lies with so why the in
610,0.5655083966242913-613,"#Govt gets Rs 6000 cr as #NMDC share sale #oversubscribed, #FIIs bid in #big way",gets rs cr as share sale bid in way
611,0.5655083966242913-614,#Financials sector #largest #wealth creator during #2007-12: #study,sector creator during
612,0.5655083966242913-615,Expect #IIP to remain #muted for rest of #FY13: #CRISIL,expect to remain for rest of
613,0.5655083966242913-616,#No improper #conduct on our part: #Bharti #Walmart #india,improper on our part 
614,0.5655083966242913-617,#Government job for slain #ASI #Ravinderpal Singh's #daughter  #india,job for slain singh
615,0.5655083966242913-618,#Egyptian #opposition asks people to vote '#No' in #referendum #world,asks people to vote in
616,0.5655083966242913-619,#President #VladimirPutin angrily #rejects #foreign advice on #democracy  #world,angrily advice on
617,0.5655083966242913-620,"#Walmart row: #Reliance Industries, #Tata, #Ranbaxy Labs hired #lobbying firms in #US #india #politics",row industries labs hired firms in
618,0.5655083966242913-621,#FB #Messenger on #Android gets #update: Log in with only name and mobile no #TECH,on gets log in with only name and mobile no
619,0.5655083966242913-622,#MaryMeeker report on #Internet details #smartphone disruption,report on details disruption
620,0.5655083966242913-623,"#iTunes Store finally #opens in #Russia, #India, and #SouthAfrica  #APPLE",store finally in and
621,0.5655083966242913-624,#Apex court defers hearing in #Sahara refund #case till tomorrow #INDIA,court defers hearing in refund til tomorrow
622,0.5655083966242913-625,"#Tata #Hitachi Construction aims to export to #Africa, #MiddleEast #INDIA #WORLD",construction aims to export to
623,0.5655083966242913-626,#Sensex gains ahead of #Parliament #FDI vote; #RIL leads  #INDIA,gains ahead of vote leads
624,0.5655083966242913-627,Party is set for a #better #future under #RahulGandhi: #Congress  #INDIA,party is set for a under
625,0.5655083966242913-628,"Forget #FDI, try #Amul model to ##empower farmers, says #VKSingh  #INDIA",forget try model to farmers says
626,0.5655083966242913-629,#Syrian #Leader Hit by #Setbacks in Fighting and #Diplomacy,hit by in fighting and
627,0.5655083966242913-630,Powerful #typhoon '#kills33' in southern #Philippine village #WORLD,powerful in southern village
628,0.5655083966242913-631,"#Norway #child #abuse case: #MEA assures help, #families likely to #appeal verdict  #INDIA #WORLD",case assures help likely to verdict
629,0.5655083966242913-632,"#Kejriwal takes on #Modi, says #Gujarat gas deal #bigger than #2G #scam #INDIA #POLITICS",takes on says gas deal than
630,0.5655083966242913-633,"#Slash #housingprices, sell off #realestate inventory: #CREDAI to #builders",sel of inventory to
631,0.5655083966242913-634,#JetAirways 'plans' to have #marketing alliance with #Etihad  #world,plans to have alliance with
632,0.5655083966242913-635,Don't let some #parties #spoil ties: #China tells #India  #world,don t let some ties tells
633,0.5655083966242913-636,#MNS offensives: #Maharashtra government remains #mute spectator #india,offensives government remains spectator
634,0.5655083966242913-637,#Safety probe after #Japan tunnel #collapse #kills 9 #world,probe after tunnel
635,0.5655083966242913-638,#Israel #refuses to #back down over #settlement construction #world,to down over construction
636,0.5655083966242913-639,"#Norway #childabuse case: #Indian couple burnt, hit son with belt, say #Oslo police",case couple burnt hit son with belt say police
637,0.5655083966242913-640,"#Cashtransfer would help #Congress cadre, not the #poor: #AnnaHazare  #india #politics",would help cadre not the
638,0.5655083966242913-641,#Maya hints will #back govt 'to keep #BJP #out'  #INDIA #politics,hints wil govt to keep
639,0.5655083966242913-642,"#GMR row: #India freezes aid to #Maldives, ties under #stress",row freezes aid to ties under
640,0.5655083966242913-643,"#Democrats playing #chicken in #fiscal talks as #taxhikes loom for all, says @GOP",playing in talks as loom for al says
641,0.5655083966242913-644,A project to make #JavaScript work better with #Java is being #kickedoff with a #boost from @Oracle.,a project to make work better with is being with a from
642,0.5655083966242913-645,"Easy 2 follow !!! 
http://www.youtube.com/watch?v=IJNR2EpS0jw&feature=youtube_gdata … #youtube",easy follow 
643,0.5655083966242913-646,Half of #mobilephone users get #online with their #device  @CNET,half of users get with their
644,0.5655083966242913-647,Two #Windows8 hybrids better as #laptops than #tablets,two hybrids better as than
645,0.5655083966242913-648,"#HP rebuffs ex-Autonomy #CEO, warns of #legal action",rebuffs ex autonomy warns of action
646,0.5655083966242913-649,#Pakistan claims it has test-#fired a #nuclear-capable #missile,claims it has test a
647,0.5655083966242913-650,"#Nikkei #falls, set to end 4-day winning run on #US #fiscal woes #reuters",set to end day winning run on woes
648,0.5655083966242913-651,#Nurses file lawsuit against @DouglasKennedy  #US,file lawsuit against
649,0.5655083966242913-652,Wednesday's #Powerball a $500 million (or more) #payoff #US,wednesday a million or more
650,0.5655083966242913-653,#Fiscal #cliff-jumping is written in stars. #US,is written in stars 
651,0.5655083966242913-654,#Congo rebels settling in after capturing strategic city,rebels settling in after capturing strategic city
652,0.5655083966242913-655,Why the #Palestinian #UN bid puts #WilliamHague in a tricky position  ?,why the bid puts in a tricky position 
653,0.5655083966242913-656,Poll shows #Israel @Netanyahu #romping in election,pol shows in election
654,0.5655083966242913-657,The #Egyptian revolution goes back to #squareone,the revolution goes back to
655,0.5655083966242913-658,#Auto sector likely to #grow by 6-7 pc this fiscal: @TataMotors,sector likely to by pc this fiscal 
656,0.5655083966242913-659,"#Skype updates #Android app, adds support for popular #tablets",updates ap adds support for popular
657,0.5655083966242913-660,"Another year, another doubling of #datatraffic (Blame video!)",another year another doubling of blame video 
658,0.5655083966242913-661,#Rising wages sends #rural #households on durables buying spree: @Crisil,wages sends on durables buying spree 
659,0.5655083966242913-662,'No #immediate impact of #hike in circle rate on #Delhi realty #prices',no impact of in circle rate on realty
660,0.5655083966242913-663,#SC reserves order on #Sangma's plea #against #President,reserves order on plea
661,0.5655083966242913-664,#Delhi: 22-year-old #youth #stabbed after #argument over Rs 5,year old after over rs
662,0.5655083966242913-665,#China Might be Moving Closer to #ASEAN on #SouthChina Sea,might be moving closer to on sea
663,0.5655083966242913-666,#Women #bishops: A century-long #struggle for recognition,a century long for recognition
664,0.5655083966242913-667,#SC for '#freshlook' on criterion for awarding #death penalty,for on criterion for awarding penalty
665,0.5655083966242913-668,#SC takes suo motu #cognisance of #Ponty incident,takes suo motu of incident
666,0.5655083966242913-669,#TMC to move #noconfidence motion against @UPA on Nov 22,to move motion against on nov
667,0.5655083966242913-670,"#India, #Pakistan spar over 26/11 after #AjmalKasab's execution, #burial",spar over after execution
668,0.5655083966242913-671,#BP Settlement Is Only the Beginning of the End of the #GulfOilSpill @TIME,settlement is only the beginning of the end of the
669,0.5655083966242913-672,#Company vows continued search near burned #Gulf rig,vows continued search near burned rig
670,0.5655083966242913-673,Can @Hollande Bring the Changes #France Needs?,can bring the changes needs 
671,0.5655083966242913-674,The #funeral #procession drove through huge crowds in #Mumbai  @balthackrey,the drove through huge crowds in
672,0.5655083966242913-675,"Blame #GOP, not #MittRomney, for lost #presidential election #USA",blame not for lost election
673,0.5655083966242913-676,#Sinofsky denies #failed putsch led to his #defenestration #microsoft,denies putsch led to his
674,0.5655083966242913-677,#India calls for new #Interpol look-out notices against #terror #suspects,calls for new look out notices against
675,0.5655083966242913-678,#RIM Promises #BlackBerry #10 Handsets #Shortly After Launch,promises handsets after launch
676,0.5655083966242913-679,#BP settles with #US for $4.5 billion in #Gulf spill,settles with for billion in spil
677,0.5655083966242913-680,#Stressed sectors need some #hand holding to #brave trying times: #FM,sectors need some holding to trying times 
678,0.5655083966242913-681,"#PM talks to @TarunGogoi over #Assam violence, #curfew in #Kokrajhar",talks to over violence in
679,0.5655083966242913-682,"#Indian woman's death: #India, world direct ire at #Ireland",woman death world direct ire at
680,0.5655083966242913-683,#Government responsible for low #2G auction revenue: @BJP,responsible for low auction revenue 
681,0.5655083966242913-684,#Gates' support of #Ballmer led to @Microsoft ouster of #Sinofsky. #report,support of led to ouster of
682,0.5655083966242913-685,"#US stocks rebound on Home Depot, #euro off lows #Reuters",stocks rebound on home depot of lows
683,0.5655083966242913-686,Gov. @Perry doesn't want #Texas to secede,gov doesn t want to secede
684,0.5655083966242913-687,#Widening #Petraeus scandal comes at already troublesome time for @Pentagon,scandal comes at already troublesome time for
685,0.5655083966242913-688,#China's Next Leaders Inherit #Economy at Critical #Crossroad,next leaders inherit at critical
686,0.5655083966242913-689,"Report: @McAfee founder hiding from #Belize police, claims innocence in #killing",report founder hiding from police claims innocence in
687,0.5655083966242913-690,Divisions overshadow #Europe plan to control banks,divisions overshadow plan to control banks
688,0.5655083966242913-691,#Syria Opposition Seeks Recognition As Clashes #Rage,opposition seeks recognition as clashes
689,0.5655083966242913-692,#Kerry is being considered for defense secretary,is being considered for defense secretary
690,0.5655083966242913-693,#Business Leaders Dive Into the# Fiscal Cliff Debate #TIME,leaders dive into the fiscal clif debate
691,0.5655083966242913-694,"Gen. @JohnAllen, top commander of the @NATO-led International Security Assistance Forces (#ISAF) and @US forces in #Afghanistan",gen top commander of the international security assistance forces and forces in
692,0.5655083966242913-695,"With #BlackBerry 10, @RIM must pull off its #greatest trick yet #ZDNe",with must pul of its trick yet
693,0.5655083966242913-696,#Apple predicted to generate up to $280 million a year in #HTC deal @CNET,predicted to generate up to million a year in deal
694,0.5655083966242913-697,#BlackThursday? Stores Push Deeper Into Thanksgiving,stores push deeper into thanksgiving
695,0.5655083966242913-698,#Greece Seen Needing $41 Billion in Challenge to #Creditors,seen needing billion in challenge to
696,0.5655083966242913-699,"#US to become world's #largest #oil producer before 2020, @IEA says",to become world producer before says
697,0.5655083966242913-700,"As #Syrian Opposition Unifies, New Mayhem on #Turkish and #Israel Borders",as opposition unifies new mayhem on and borders
698,0.5655083966242913-701,#Israel strikes #Syrian armor in retaliation after mortar shells land in #Golan,strikes armor in retaliation after mortar shells land in
699,0.5655083966242913-702,#Analyst: @Apple to sell 46.5 million @iPhones before end of year.,to sel million before end of year 
700,0.5655083966242913-703,"UPDATE 1-@Walmart moves ""Black Friday"" earlier on Thanksgiving @Reuters",update moves black friday earlier on thanksgiving
701,0.5655083966242913-704,"#Senator @Schumer tweaks @KarlRove: If he were a @CEO, 'he would be fired'",tweaks if he were a he would be fired
702,0.5655083966242913-705,The Anti-Assad Offensive: Can the West Oust Syria's Strongman? @TIME,the anti assad offensive can the west oust syria strongman 
703,0.5655083966242913-706,#Nikon releases 24-megapixel #D5200 #DSLR camera with 39-point auto focus,releases megapixel camera with point auto focus
704,0.5655083966242913-707,#Euro dogged by worries about #Greece; #Aussie climbs on RBA #Reuters,dogged by worries about climbs on rba
705,0.5655083966242913-708,#Dreamliner Savings Meet Cabin Cool as #United's 787 Debuts -,savings meet cabin cool as debuts
706,0.5655083966242913-709,#Australia Holds Key Rate on Signs of #Global Economy #Stabilizing  #bloomberg,holds key rate on signs of economy
707,0.5655083966242913-710,"#Suzuki to stop #US auto sales, exit market #CNN",to stop auto sales exit market
708,0.5655083966242913-711,Backgrounder: #China's achievements under leadership of #CPC in past 10 years - #Xinhua,backgrounder achievements under leadership of in past years
709,0.5655083966242913-712,#Syria's civil #conflict escalates as opposition still working to close ranks,civil escalates as opposition stil working to close ranks
710,0.5655083966242913-713,"On #election eve, a #finish where it all began for @Romney",on eve a where it al began for
711,0.5655083966242913-714,'We are living in @Google's world' #nextag @timesofindia,we are living in world
712,0.5655083966242913-715,#Samsung #Galaxy S III sales top 30 #million mark since debut .@samsung,s i sales top mark since debut 
713,0.5655083966242913-716,#Rupee drops to one-and-half month low of 54.25 against #dollar @timesofindia,drops to one and half month low of against
714,0.5655083966242913-717,#Government won't renew #Kingfisher #Airlines' #permit if no revival plan.,won t renew if no revival plan 
715,0.5655083966242913-718,#Audit a contractual #obligation; #RIL will abide by it: @Moily,a contractual wil abide by it 
716,0.5655083966242913-719,Services #PMI slows to 6-mth low: #HSBC,services slows to mth low 
717,0.5655083966242913-720,#Congress demands #apology from #BJP for @Gadkari #Vivekananda comments,demands from for comments
