id,text
0.5477838252581613-250,@TipsFilms @iamsrk A.4) Madhuri Dikshit  #HappyBirthdayShahrukh 39
0.5477838252581613-251,"@TipsFilms @iamsrk
HUGE SHOUT OUT FOR  #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh 40"
0.5477838252581613-252,"@TipsFilms @iamsrk
HUGE SHOUT OUT FOR  #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh 39"
0.5477838252581613-253,@TipsFilms @iamsrk A.3) Mahesh Bhatt #HappyBirthdayShahrukh 30
0.5477838252581613-254,@TipsFilms @iamsrk A.3) Mahesh Bhatt #HappyBirthdayShahrukh 12
0.5477838252581613-255,@TipsFilms Yeah team  #HappyBirthdayShahrukh
0.5477838252581613-256,@TipsFilms @iamsrk A.2)Vijay #HappyBirthdayShahrukh 20
0.5477838252581613-257,@TipsFilms @iamsrk A.2)Vijay #HappyBirthdayShahrukh 19
0.5477838252581613-258,"@gulzar_rai @TipsFilms already 
partocipating"
0.5477838252581613-259,@TipsFilms @iamsrk HUGE SHOUT OUT FOR #HappyBirthdayShahrukh 20
0.5477838252581613-260,@TipsFilms @iamsrk A.1) America #HappyBirthdayShahrukh 50
0.5477838252581613-261,@TipsFilms @iamsrk A.1) America #HappyBirthdayShahrukh 49
0.5477838252581613-262,@TipsFilms Following all the rules team  #HappyBirthdayShahrukh
0.5477838252581613-263,@sonalichauhan1    Follow @TipsFilms and join wonderful #contest #HappyBirthdayShahrukh
0.5477838252581613-264,@bhumika1231   Follow @TipsFilms and join wonderful #contest #HappyBirthdayShahrukh
0.5477838252581613-265,@TipsFilms A.1) America #HappyBirthdayShahrukh 15
0.5477838252581613-266,@OranjeClothing whooohooo team ready
0.5477838252581613-267,@GyanSadhna Good morning team.
0.5477838252581613-268,@SaketCityHosp Good morning team waiting for the result. Hope to win. Finger crossed. #StrikeOutStroke
0.5477838252581613-269,@roarthefilm Team do follow me so that I may DM details #RoarToday 6
0.5477838252581613-270,@TipsFilms @GILESSINGH @deepsmartie @Being_Akbar congrats
0.5477838252581613-271,@freeky9219 @addonsLive nice one
0.5477838252581613-272,@freeky9219 @addonsLive thank u
0.5477838252581613-273,@TipsFilms @Ileana_Official many mans happy returns of the day maam. Party due ;)
0.5477838252581613-274,@roarthefilm @Dreamer_Vikrant @LiveKanhaiya @Itzme_sk Team plz follow back so as to enable us DM details
0.5477838252581613-275,@Shanaya_dvn @roarthefilm @Dreamer_Vikrant @LiveKanhaiya @Itzme_sk thanx n congo to fellow winners
0.5477838252581613-276,@roarthefilm @Dreamer_Vikrant @LiveKanhaiya @Itzme_sk Thank u so much team u made my day. Roaring like tiger. #RoarToday
0.5477838252581613-277,@mousumikarmaka6 hello
0.5477838252581613-278,@TipsFilms Thank u so much team for the wonderful contest. Hope to win with u. Tried my heart out. #HappyBirthdayAishwarya
0.5477838252581613-279,"@TipsFilms 

Summary answers 

A1) Ishq Kamina
A2) 1994
A3) Her Uncle
A4) A.R. Rehman
A5) Austria 
#HappyBirthdayAishwarya  ! 14"
0.5477838252581613-280,@TipsFilms A.5) Austria #HappyBirthdayAishwarya 20
0.5477838252581613-281,@TipsFilms A.5) Austria #HappyBirthdayAishwarya 2
0.5477838252581613-282,@TipsFilms yeah done team #HappyBirthdayAishwarya
0.5477838252581613-283,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 65
0.5477838252581613-284,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 23
0.5477838252581613-285,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 25
0.5477838252581613-286,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 24
0.5477838252581613-287,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 22
0.5477838252581613-288,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 21
0.5477838252581613-289,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 20
0.5477838252581613-290,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 19
0.5477838252581613-291,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 60
0.5477838252581613-292,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 59
0.5477838252581613-293,@TipsFilms Yeah team following all the rules  #HappyBirthdayAishwarya
0.5477838252581613-294,@TipsFilms A.3) Her Uncle #HappyBirthdayAishwarya 9
0.5477838252581613-295,@TipsFilms A.3) Her Uncle #HappyBirthdayAishwarya 8
0.5477838252581613-296,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 18
0.5477838252581613-297,@TipsFilms A.2) 1994 #HappyBirthdayAishwarya 15
0.5477838252581613-298,@TipsFilms A.2) 1994 #HappyBirthdayAishwarya 14
0.5477838252581613-299,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 7
0.5477838252581613-300,@sonalichauhan1 Dear follow>>> @TipsFilms and play amazing  #contest #HappyBirthdayAishwarya to win big
0.5477838252581613-301,@TipsFilms A.1) Ishq Kamina  #HappyBirthdayAishwarya 15
0.5477838252581613-302,@TipsFilms A.1) Ishq Kamina  #HappyBirthdayAishwarya 14
0.5477838252581613-303,@freeky9219 @BollywoodSips @krunalofficial @SushmaBindu @goyalanita12 Is it roaring cup
0.5477838252581613-304,@roarthefilm super movie. its wonderfully amazing. #RoarToday
0.5477838252581613-305,@BollywoodSips @freeky9219 @krunalofficial @SushmaBindu @goyalanita12 congo @freeky9219
0.5477838252581613-306,@SaketCityHosp. Lets pledge for excellent Health and to #StrikeOutStroke together. 4
0.5477838252581613-307,@SaketCityHosp Good morning team. hope b lucky to be in winners list. #StrikeOutStroke
0.5477838252581613-308,@KotakBankLtd @Contest_Alert @ContestBoard @Contest_Hub Super excited
0.5477838252581613-309,@BOCapsule Team just received my gift. thank u. #JigariyaaThisFriday
0.5477838252581613-310,@myntra Team will update u within 2 days i dnt have winning tweet ri8 now. its in my lappy n m out of station.
0.5477838252581613-311,@BOCapsule Thank you team :)
0.5477838252581613-312,@makemytrip  Team Kindly update about dispatch of prize #RamaJourney
0.5477838252581613-313,@roarthefilm Wonderful contest team. I roared out my heart today. Hope you noticed. Hope to win. Finger Crossed. #RoarToday 20
0.5477838252581613-314,@roarthefilm Wonderful contest team. I roared out my heart today. Hope you noticed. Hope to win. Finger Crossed. #RoarToday 19
0.5477838252581613-315,@roarthefilm A) Save the Rigers #RoarToday 5
0.5477838252581613-316,@roarthefilm A) Abhinav Shukla makes his debut with Roar #RoarToday 4
0.5477838252581613-317,@roarthefilm A) Cj is the Name of Nora Fatehi #RoarToday 4
0.5477838252581613-318,@roarthefilm A) Captain Raghuveer Singh Alias Pandit #RoarToday 10
0.5477838252581613-319,@roarthefilm A) Subrat Dutta  played role of Bheera #RoarToday 10
0.5477838252581613-320,@roarthefilm A) Subrat Dutta  played role of Bheera #RoarToday 9
0.5477838252581613-321,@roarthefilm Bring it on team. Super Ready  #RoarToday
0.5477838252581613-322,@roarthefilm A) Yes #RoarToday 3@roarthefilm A) Yes #RoarToday 31
0.5477838252581613-323,@roarthefilm A) Yes #RoarToday 30
0.5477838252581613-324,@roarthefilm A) Yes #RoarToday 29
0.5477838252581613-325,@roarthefilm A) Yes #RoarToday 28
0.5477838252581613-326,@roarthefilm A) Yes #RoarToday 27
0.5477838252581613-327,@roarthefilm A) Yes #RoarToday 24
0.5477838252581613-328,@roarthefilm A) Yes #RoarToday 23
0.5477838252581613-329,@roarthefilm A) Yes #RoarToday 22
0.5477838252581613-330,@roarthefilm A) Yes #RoarToday 21
0.5477838252581613-331,@roarthefilm A.) A - Tiger #RoarToday 25
0.5477838252581613-332,@roarthefilm A.) A - Tiger #RoarToday 24
0.5477838252581613-333,@roarthefilm A.) A - Tiger #RoarToday 23
0.5477838252581613-334,@roarthefilm A.) A - Tiger #RoarToday 22
0.5477838252581613-335,@roarthefilm A.) A - Tiger #RoarToday 21
0.5477838252581613-336,@roarthefilm A.) A - Tiger #RoarToday 20
0.5477838252581613-337,@roarthefilm A.) A - Tiger #RoarToday 19
0.5477838252581613-338,@roarthefilm MASSIVE SHOUT OUT AND ROAR LIKE A TIGER #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday 20
0.5477838252581613-339,@roarthefilm MASSIVE SHOUT OUT AND ROAR LIKE A TIGER #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday 19
0.5477838252581613-340,"@roarthefilm Following, Tweeting, Shouting, Inviting, Retweeting, Answering now Hope you Noticing  #RoarToday 10"
0.5477838252581613-341,@roarthefilm A.) Abis Rizvi #RoarToday 20
0.5477838252581613-342,@roarthefilm A.) 2-Boat #RoarToday 10
0.5477838252581613-343,@roarthefilm A.) 2-Boat #RoarToday 9
0.5477838252581613-344,@roarthefilm shout out for #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday 10
0.5477838252581613-345,@roarthefilm Will get more than that team #RoarToday
0.5477838252581613-346,@roarthefilm Hashtag of the contest is #RoarToday
0.5477838252581613-347,@roarthefilm Yes I love Tigers #RoarToday
0.5477838252581613-348,@roarthefilm I roared when I saw ppl irritating Tiger who is behind the cage then I roared n said dare to go inside n irritate #RoarToday 13
0.5477838252581613-349,@roarthefilm Shouting my heart out team #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday 14
0.5477838252581613-350,@roarthefilm Nora Fatehi (Cj) Commando  is my favouite character in the movie #RoarToday 6
0.5477838252581613-351,@roarthefilm Huge ROAR FOR #RoarToday  #RoarToday #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday 8
0.5477838252581613-352,@roarthefilm Definitely team. Damn sure about that #RoarToday
0.5477838252581613-353,@roarthefilm Nora Fatehi is my favouite character in the movie #RoarToday 15
0.5477838252581613-354,@roarthefilm Done 25 RTs. Bring on the next question team #RoarToday
0.5477838252581613-355,@SaketCityHosp Good Morning Team. Waiting for result. Hope to be lucky. Finger crossed tightly. #StrikeOutStroke
0.5477838252581613-356,@roarthefilm Tweeps shower your love RT Fast #RoarToday 4
0.5477838252581613-357,@roarthefilm RT FAST TWEEPS TO GET NEXT QUESTION #RoarToday 3
0.5477838252581613-358,@roarthefilm https://www.youtube.com/watch?v=eNlJ6Lu1dmU&feature=youtube_gdata_player … #RoarToday
0.5477838252581613-359,@roarthefilm A.) #RoarToday is the answer #RoarToday #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday 7
0.5477838252581613-360,@roarthefilm A.) #RoarToday is the answer #RoarToday #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday 6
0.5477838252581613-361,@bhumika1231 Wonderful :)
0.5477838252581613-362,@alexguiarebello  @coool_kashish @Lovely_Sathish Tweeps Follow >> @roarthefilm Play #RoarToday #Contest n win Movie Tickets and Merchandise.
0.5477838252581613-363,@roarthefilm A.) Nora Fatehi #RoarToday 20
0.5477838252581613-364,@bhumika1231 @MovieTalkies Thank you so much buddy :) you are such a gem update me about contest. Thank you so much again
0.5477838252581613-365,@roarthefilm A.) 1}  Zara Jeene De and 2}  Khatra #RoarToday 30
0.5477838252581613-366,@roarthefilm A.) 1}  Zara Jeene De and 2}  Khatra #RoarToday 29
0.5477838252581613-367,@roarthefilm SHOUT OUT LIKE ANYTHING #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday 10
0.5477838252581613-368,@bhumika1231 @MTS_India Thank you
0.5477838252581613-369,@roarthefilm Thanx Team
0.5477838252581613-370,@bhumika1231 @Toyota_Etios Thank you & BOL
0.5477838252581613-371,@roarthefilm I will look like TIGER and every1 will gaze on these merchandise #RoarToday 2
0.5477838252581613-372,@roarthefilm Definitely want to win it team. No compromise #RoarToday 4
0.5477838252581613-373,@roarthefilm Hope team you are getting my roars #RoarToday 4
0.5477838252581613-374,@roarthefilm Hope team you are getting my roars #RoarToday 3
0.5477838252581613-375,@roarthefilm Roaring out loud for Roar Movie #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday 7
0.5477838252581613-376,@roarthefilm Roaring out loud #RoarToday 2
0.5477838252581613-377,@roarthefilm TEAM ARE YOU GETTING MY ROAR #RoarToday 5
0.5477838252581613-378,"@roarthefilm A MASSIVE ""ROAR"" TO MAKE #RoarToday TREND #contest  #RoarToday  #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday 10"
0.5477838252581613-379,@roarthefilm COMMON TWEEPS SHOW YOUR LOVE #RoarToday  #contest  #RoarToday  #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday 10
0.5477838252581613-380,@roarthefilm Lets trend #RoarToday  #contest  #RoarToday  #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday 10
0.5477838252581613-381,@roarthefilm With gang of my friends team I m gonna watch this movie and will roar in multiplex #RoarToday 8
0.5477838252581613-382,@roarthefilm With gang of my friends team I m gonna watch this movie and will roar in multiplex #RoarToday 2
0.5477838252581613-383,@roarthefilm @BiggBoss A.) Ali Quli Mirza #RoarToday 7
0.5477838252581613-384,@roarthefilm MASSIVE SHOUT OUT LIKE NEVER BEFORE. LETS MAKE IT A TREAND #RoarToday 9
0.5477838252581613-385,@roarthefilm A.2) Save the Tiger #RoarToday 10
0.5477838252581613-386,@roarthefilm Invited team #RoarToday
0.5477838252581613-387,@roarthefilm Super Ready for the next question #RoarToday
0.5477838252581613-388,@roarthefilm A.1) Sundarbans #RoarToday 10
0.5477838252581613-389,@roarthefilm A.1) Sundarbans #RoarToday 9
0.5477838252581613-390,@freeky9219 @roarthefilm @supersaurabh01 @bbharatbhushan @Mika0562 @sumitjnmc already joined
0.5477838252581613-391,@bhumika1231 @Esther_J_13 @Nehakumari101 @sonalichauhan1 @gurjeet_chhabra  follow @roarthefilm play amazing #RoarToday #contest to win big
0.5477838252581613-392,@bhumika1231 my youtube dont work
0.5477838252581613-393,@KotakBankLtd okie
0.5477838252581613-394,@GoWinPrizes @Contest_in GM Team
0.5477838252581613-395,@ZeeCafe Another exciting contest
0.5477838252581613-396,@KotakBankLtd When it will start team
0.5477838252581613-397,@Future_Generali Thank u team for this wonderful gift and fastest delivery #ACherishedDiwali
0.5477838252581613-398,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 105
0.5477838252581613-399,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 104
0.5477838252581613-400,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 103
0.5477838252581613-401,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 102
0.5477838252581613-402,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 101
0.5477838252581613-403,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 100
0.5477838252581613-404,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 99
0.5477838252581613-405,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 98
0.5477838252581613-406,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 97
0.5477838252581613-407,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 96
0.5477838252581613-408,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 95
0.5477838252581613-409,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 94
0.5477838252581613-410,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 93
0.5477838252581613-411,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 92
0.5477838252581613-412,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 91
0.5477838252581613-413,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 90
0.5477838252581613-414,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 89
0.5477838252581613-415,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 88
0.5477838252581613-416,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 87
0.5477838252581613-417,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 86
0.5477838252581613-418,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 85
0.5477838252581613-419,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 84
0.5477838252581613-420,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 83
0.5477838252581613-421,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 82
0.5477838252581613-422,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 81
0.5477838252581613-423,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 80
0.5477838252581613-424,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 79
0.5477838252581613-425,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 78
0.5477838252581613-426,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 77
0.5477838252581613-427,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 76
0.5477838252581613-428,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 75
0.5477838252581613-429,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 74
0.5477838252581613-430,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 73
0.5477838252581613-431,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 72
0.5477838252581613-432,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 71
0.5477838252581613-433,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 70
0.5477838252581613-434,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 68
0.5477838252581613-435,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 67
0.5477838252581613-436,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 66
0.5477838252581613-437,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 65
0.5477838252581613-438,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 64
0.5477838252581613-439,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 63
0.5477838252581613-440,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 62
0.5477838252581613-441,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 61
0.5477838252581613-442,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 60
0.5477838252581613-443,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 59
0.5477838252581613-444,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 58
0.5477838252581613-445,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 57
0.5477838252581613-446,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 56
0.5477838252581613-447,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 55
0.5477838252581613-448,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 54
0.5477838252581613-449,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 53
0.5477838252581613-450,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 52
0.5477838252581613-451,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 51
0.5477838252581613-452,@SaketCityHosp  Thanx 4 d amazing n knowledgble contst team. Hop 2 win wid u for the first time. Finger crossed tightly.#StrikeOutStroke 50
0.5477838252581613-453,@KotakBankLtd When team ???
0.5477838252581613-454,@AJTheMovie #MyKeeda is to tease my friends
0.5477838252581613-455,@freeky9219 @TheShaukeens @sumitjnmc yup really #IshqKuttaHain :D
0.5477838252581613-456,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 319
0.5477838252581613-457,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 318
0.5477838252581613-458,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 317
0.5477838252581613-459,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 316
0.5477838252581613-460,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 315
0.5477838252581613-461,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 314
0.5477838252581613-462,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 313
0.5477838252581613-463,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 312
0.5477838252581613-464,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 311
0.5477838252581613-465,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 310
0.5477838252581613-466,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 309
0.5477838252581613-467,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 308
0.5477838252581613-468,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 307
0.5477838252581613-469,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 306
0.5477838252581613-470,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 305
0.5477838252581613-471,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 304
0.5477838252581613-472,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 303
0.5477838252581613-473,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 302
0.5477838252581613-474,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 301
0.5477838252581613-475,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 300
0.5477838252581613-476,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 299
0.5477838252581613-477,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 298
0.5477838252581613-478,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 297
0.5477838252581613-479,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 296
0.5477838252581613-480,@SaketCityHosp I pledge to #StrikeOutStroke and make people aware about it   #StrikeOutStroke  #StrikeOutStroke  #StrikeOutStroke 295
